Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","484","Mexico","5110","Area","6610","Agricultural land","2020","2020","1000 ha","100142.4756","B","Time series break",""
"RL","Land Use","484","Mexico","5110","Area","6620","Cropland","2020","2020","1000 ha","25901.4786","B","Time series break",""
"RL","Land Use","484","Mexico","5110","Area","6621","Arable land","2020","2020","1000 ha","21683.7992","B","Time series break",""
"RL","Land Use","484","Mexico","5110","Area","6630","Temporary crops","2020","2020","1000 ha","14707.1229","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","3002.6764","B","Time series break",""
"RL","Land Use","484","Mexico","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","3974","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6650","Permanent crops","2020","2020","1000 ha","4217.6794","B","Time series break",""
"RL","Land Use","484","Mexico","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","74241","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6656","Perm. meadows & pastures - Cultivated","2020","2020","1000 ha","2758.997","A","Official figure",""
"RL","Land Use","484","Mexico","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2020","2020","1000 ha","71482","A","Official figure",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6602","Agriculture","2020","2020","1000 ha","5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2020","2020","1000 ha","5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6620","Cropland","2020","2020","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6621","Arable land","2020","2020","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6630","Temporary crops","2020","2020","1000 ha","1.5442","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0.2189","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","0.237","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","3","I","Value imputed by a receiving agency",""
"RL","Land Use","496","Mongolia","5110","Area","6602","Agriculture","2020","2020","1000 ha","112569.2247","A","Official figure",""
"RL","Land Use","496","Mongolia","5110","Area","6610","Agricultural land","2020","2020","1000 ha","112481.5669","A","Official figure",""
"RL","Land Use","496","Mongolia","5110","Area","6620","Cropland","2020","2020","1000 ha","1127.5","A","Official figure",""
"RL","Land Use","496","Mongolia","5110","Area","6621","Arable land","2020","2020","1000 ha","1122.005","I","Value imputed by a receiving agency",""
"RL","Land Use","496","Mongolia","5110","Area","6630","Temporary crops","2020","2020","1000 ha","904.0647","I","Value imputed by a receiving agency",""
"RL","Land Use","496","Mongolia","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","496","Mongolia","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","217.9403","A","Official figure",""
"RL","Land Use","496","Mongolia","5110","Area","6650","Permanent crops","2020","2020","1000 ha","5.495","I","Value imputed by a receiving agency",""
"RL","Land Use","496","Mongolia","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","111354.0669","A","Official figure",""
"RL","Land Use","496","Mongolia","5110","Area","6656","Perm. meadows & pastures - Cultivated","2020","2020","1000 ha","1708.4324","A","Official figure",""
"RL","Land Use","496","Mongolia","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2020","2020","1000 ha","109645.6346","A","Official figure",""
"RL","Land Use","496","Mongolia","5110","Area","6649","Farm buildings and Farmyards","2020","2020","1000 ha","87.6578","A","Official figure",""
"RL","Land Use","499","Montenegro","5110","Area","6602","Agriculture","2020","2020","1000 ha","257.95","I","Value imputed by a receiving agency",""
"RL","Land Use","499","Montenegro","5110","Area","6610","Agricultural land","2020","2020","1000 ha","257.95","A","Official figure",""
"RL","Land Use","499","Montenegro","5110","Area","6620","Cropland","2020","2020","1000 ha","14.65","A","Official figure",""
"RL","Land Use","499","Montenegro","5110","Area","6621","Arable land","2020","2020","1000 ha","9.1","A","Official figure",""
"RL","Land Use","499","Montenegro","5110","Area","6630","Temporary crops","2020","2020","1000 ha","7.59","I","Value imputed by a receiving agency",""
"RL","Land Use","499","Montenegro","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","1.4","I","Value imputed by a receiving agency",""
"RL","Land Use","499","Montenegro","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","0.11","X","Figure from external organization",""
"RL","Land Use","499","Montenegro","5110","Area","6650","Permanent crops","2020","2020","1000 ha","5.55","A","Official figure",""
"RL","Land Use","499","Montenegro","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","243.3","A","Official figure",""
"RL","Land Use","499","Montenegro","5110","Area","6656","Perm. meadows & pastures - Cultivated","2020","2020","1000 ha","243.3","I","Value imputed by a receiving agency",""
"RL","Land Use","500","Montserrat","5110","Area","6602","Agriculture","2020","2020","1000 ha","3","I","Value imputed by a receiving agency",""
"RL","Land Use","500","Montserrat","5110","Area","6610","Agricultural land","2020","2020","1000 ha","3","I","Value imputed by a receiving agency",""
"RL","Land Use","500","Montserrat","5110","Area","6620","Cropland","2020","2020","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","500","Montserrat","5110","Area","6621","Arable land","2020","2020","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","500","Montserrat","5110","Area","6630","Temporary crops","2020","2020","1000 ha","1.5442","I","Value imputed by a receiving agency",""
"RL","Land Use","500","Montserrat","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0.2189","I","Value imputed by a receiving agency",""
"RL","Land Use","500","Montserrat","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","0.237","I","Value imputed by a receiving agency",""
"RL","Land Use","500","Montserrat","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","1","I","Value imputed by a receiving agency",""
"RL","Land Use","504","Morocco","5110","Area","6602","Agriculture","2020","2020","1000 ha","29999.1594","I","Value imputed by a receiving agency",""
"RL","Land Use","504","Morocco","5110","Area","6610","Agricultural land","2020","2020","1000 ha","29911.2594","I","Value imputed by a receiving agency",""
"RL","Land Use","504","Morocco","5110","Area","6620","Cropland","2020","2020","1000 ha","8911.2593","I","Value imputed by a receiving agency",""
"RL","Land Use","504","Morocco","5110","Area","6621","Arable land","2020","2020","1000 ha","7175.0354","I","Value imputed by a receiving agency",""
"RL","Land Use","504","Morocco","5110","Area","6630","Temporary crops","2020","2020","1000 ha","5771.6225","I","Value imputed by a receiving agency",""
"RL","Land Use","504","Morocco","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","331.3058","I","Value imputed by a receiving agency",""
"RL","Land Use","504","Morocco","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","1072.107","I","Value imputed by a receiving agency",""
"RL","Land Use","504","Morocco","5110","Area","6650","Permanent crops","2020","2020","1000 ha","1736.224","I","Value imputed by a receiving agency",""
"RL","Land Use","504","Morocco","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","21000","I","Value imputed by a receiving agency",""
"RL","Land Use","504","Morocco","5110","Area","6649","Farm buildings and Farmyards","2020","2020","1000 ha","87.9","I","Value imputed by a receiving agency",""
"RL","Land Use","508","Mozambique","5110","Area","6602","Agriculture","2020","2020","1000 ha","41504.632","I","Value imputed by a receiving agency",""
"RL","Land Use","508","Mozambique","5110","Area","6610","Agricultural land","2020","2020","1000 ha","41504.632","I","Value imputed by a receiving agency",""
"RL","Land Use","508","Mozambique","5110","Area","6620","Cropland","2020","2020","1000 ha","6040.8","I","Value imputed by a receiving agency",""
"RL","Land Use","508","Mozambique","5110","Area","6621","Arable land","2020","2020","1000 ha","5650","I","Value imputed by a receiving agency",""
"RL","Land Use","508","Mozambique","5110","Area","6630","Temporary crops","2020","2020","1000 ha","4362.2422","I","Value imputed by a receiving agency",""
"RL","Land Use","508","Mozambique","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","910.7578","I","Value imputed by a receiving agency",""
"RL","Land Use","508","Mozambique","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","377","I","Value imputed by a receiving agency",""
"RL","Land Use","508","Mozambique","5110","Area","6650","Permanent crops","2020","2020","1000 ha","390.8","I","Value imputed by a receiving agency",""
"RL","Land Use","508","Mozambique","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","35463.832","I","Value imputed by a receiving agency",""
"RL","Land Use","104","Myanmar","5110","Area","6602","Agriculture","2020","2020","1000 ha","12980","I","Value imputed by a receiving agency",""
"RL","Land Use","104","Myanmar","5110","Area","6610","Agricultural land","2020","2020","1000 ha","12980","I","Value imputed by a receiving agency",""
"RL","Land Use","104","Myanmar","5110","Area","6620","Cropland","2020","2020","1000 ha","12500","A","Official figure",""
"RL","Land Use","104","Myanmar","5110","Area","6621","Arable land","2020","2020","1000 ha","10990","I","Value imputed by a receiving agency",""
"RL","Land Use","104","Myanmar","5110","Area","6630","Temporary crops","2020","2020","1000 ha","10483","I","Value imputed by a receiving agency",""
"RL","Land Use","104","Myanmar","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","104","Myanmar","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","507","A","Official figure",""
"RL","Land Use","104","Myanmar","5110","Area","6650","Permanent crops","2020","2020","1000 ha","1510","I","Value imputed by a receiving agency",""
"RL","Land Use","104","Myanmar","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","480","I","Value imputed by a receiving agency",""
"RL","Land Use","104","Myanmar","5110","Area","6656","Perm. meadows & pastures - Cultivated","2020","2020","1000 ha","182","A","Official figure",""
"RL","Land Use","104","Myanmar","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2020","2020","1000 ha","298","A","Official figure",""
"RL","Land Use","516","Namibia","5110","Area","6602","Agriculture","2020","2020","1000 ha","38811","I","Value imputed by a receiving agency",""
"RL","Land Use","516","Namibia","5110","Area","6610","Agricultural land","2020","2020","1000 ha","38811","I","Value imputed by a receiving agency",""
"RL","Land Use","516","Namibia","5110","Area","6620","Cropland","2020","2020","1000 ha","811","I","Value imputed by a receiving agency",""
"RL","Land Use","516","Namibia","5110","Area","6621","Arable land","2020","2020","1000 ha","800","I","Value imputed by a receiving agency",""
"RL","Land Use","516","Namibia","5110","Area","6630","Temporary crops","2020","2020","1000 ha","617.6626","I","Value imputed by a receiving agency",""
"RL","Land Use","516","Namibia","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","87.5476","I","Value imputed by a receiving agency",""
"RL","Land Use","516","Namibia","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","94.7898","I","Value imputed by a receiving agency",""
"RL","Land Use","516","Namibia","5110","Area","6650","Permanent crops","2020","2020","1000 ha","11","I","Value imputed by a receiving agency",""
"RL","Land Use","516","Namibia","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","38000","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6602","Agriculture","2020","2020","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2020","2020","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6620","Cropland","2020","2020","1000 ha","0.4","I","Value imputed by a receiving agency",""
